typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20210101","2021","52","2021","854","BFA","Burkina Faso","M","Import","0","W00","World","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","14617493.376","true","-1","N/A","0","false","14954517","false","0","false","5456504.073","0","5456504.073","2","false","true",
"C","A","20210101","2021","52","2021","858","URY","Uruguay","M","Import","0","W00","World","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","5479616.55","true","-1","N/A","0","false","5137079.072","false","0","false","15822768.74","15106646.07","15822768.74","2","false","true",
"C","A","20210101","2021","52","2021","860","UZB","Uzbekistan","M","Import","0","W00","World","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","217623.651","true","-1","N/A","0","false","219888.579","true","0","false","1095496.93","0","1095496.93","6","false","true",
"C","A","20210101","2021","52","2021","882","WSM","Samoa","M","Import","0","W00","World","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","22192.25","false","7","l","22192.25","false","22192.25","false","0","false","112521.364","0","112521.364","0","false","true",
"C","A","20210101","2021","52","2021","894","ZMB","Zambia","M","Import","0","W00","World","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","2496389.68","false","0","false","3359550.319","47733.473","3359550.319","0","false","true",
"C","A","20220101","2022","52","2022","8","ALB","Albania","M","Import","0","W00","World","0","W00","World","H6","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","498619.114",,"498619.114","0","false","true",
"C","A","20220101","2022","52","2022","20","AND","Andorra","M","Import","0","W00","World","0","W00","World","H6","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","3062214.735","true","-1","N/A","0","false","3078321.5","false","0","false","18041656.11",,"18041656.11","2","false","true",
"C","A","20220101","2022","52","2022","24","AGO","Angola","M","Import","0","W00","World","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","41991533.158","true","-1","N/A","0","false","43055187.536","false","0","false","61216208.293","54790257.864","61216208.293","2","false","true",
"C","A","20220101","2022","52","2022","28","ATG","Antigua and Barbuda","M","Import","0","W00","World","0","W00","World","H3","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","5809852.483",,"5809852.483","0","false","true",
"C","A","20220101","2022","52","2022","31","AZE","Azerbaijan","M","Import","0","W00","World","0","W00","World","H6","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","536577.5","false","7","l","536577.5","false","732625.286","false","0","false","4422275.42",,"4422275.42","0","false","true",
"C","A","20220101","2022","52","2022","32","ARG","Argentina","M","Import","0","W00","World","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","881609.9","false","7","l","881609.9","false","883008.58","false","0","false","7739474.18","7376181.72","7739474.18","0","false","true",
"C","A","20220101","2022","52","2022","36","AUS","Australia","M","Import","0","W00","World","0","W00","World","H6","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","122018583.259","true","-1","N/A","0","false","122018564.49","true","0","false","776940851.796","728324501.445","776940851.796","6","false","true",
"C","A","20220101","2022","52","2022","40","AUT","Austria","M","Import","0","W00","World","0","W00","World","H6","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","74634027.569","true","-1","N/A","0","false","74156175","false","0","false","276648714.923",,"276648714.923","2","false","true",
"C","A","20220101","2022","52","2022","44","BHS","Bahamas","M","Import","0","W00","World","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","26864185",,"26864185","0","false","true",
"C","A","20220101","2022","52","2022","48","BHR","Bahrain","M","Import","0","W00","World","0","W00","World","H6","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","2296084.76","false","7","l","2296084.76","false","2296084.76","false","0","false","8945019.228",,"8945019.228","0","false","true",
"C","A","20220101","2022","52","2022","51","ARM","Armenia","M","Import","0","W00","World","0","W00","World","H6","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","1006688.78","false","7","l","1006688.78","false","1088625.74","false","0","false","4533313.42",,"4533313.42","0","false","true",
"C","A","20220101","2022","52","2022","52","BRB","Barbados","M","Import","0","W00","World","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","3492320.827","true","-1","N/A","0","false","3333802.179","true","0","false","14819781.5",,"14819781.5","6","false","true",
"C","A","20220101","2022","52","2022","56","BEL","Belgium","M","Import","0","W00","World","0","W00","World","H6","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","269138465.424","true","-1","N/A","0","false","273008375.304","true","0","false","1105437767.751",,"1105437767.751","6","false","true",
"C","A","20220101","2022","52","2022","60","BMU","Bermuda","M","Import","0","W00","World","0","W00","World","H6","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","1390086.22","false","7","l","1390086.22","false","1390086.22","false","0","false",,"17077814.55","17077814.55","0","false","true",
"C","A","20220101","2022","52","2022","64","BTN","Bhutan","M","Import","0","W00","World","0","W00","World","H6","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","100795.5","false","7","l","100795.5","false","100795.5","false","0","false","318270.279",,"318270.279","0","false","true",
"C","A","20220101","2022","52","2022","68","BOL","Bolivia (Plurinational State of)","M","Import","0","W00","World","0","W00","World","H6","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","578323.813","true","-1","N/A","0","false","600508.334","true","758446","false","2527872","2377908","2527872","6","false","true",
"C","A","20220101","2022","52","2022","70","BIH","Bosnia Herzegovina","M","Import","0","W00","World","0","W00","World","H6","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","8263609.008","true","-1","N/A","0","false","8488417.63","false","0","false","21202903.16",,"21202903.16","2","false","true",
"C","A","20220101","2022","52","2022","72","BWA","Botswana","M","Import","0","W00","World","0","W00","World","H6","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","7276964.19","false","7","l","7276964.19","false","8207103.978","false","0","false","14889029.793",,"14889029.793","0","false","true",
"C","A","20220101","2022","52","2022","76","BRA","Brazil","M","Import","0","W00","World","0","W00","World","H6","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","153570586","false","7","l","153570586","false","154091881","false","0","false","485598603","459774200","485598603","0","false","true",
"C","A","20220101","2022","52","2022","84","BLZ","Belize","M","Import","0","W00","World","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","879002.591","true","-1","N/A","0","false","878930.436","true","0","false","3736606.46",,"3736606.46","6","false","true",
"C","A","20220101","2022","52","2022","96","BRN","Brunei Darussalam","M","Import","0","W00","World","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","9792","false","7","l","9792","false","9792","false","0","false","129041.063",,"129041.063","0","false","true",
"C","A","20220101","2022","52","2022","100","BGR","Bulgaria","M","Import","0","W00","World","0","W00","World","H6","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","13064996","false","7","l","13064996","false","12978934","false","0","false","35673515.537",,"35673515.537","0","false","true",
"C","A","20220101","2022","52","2022","104","MMR","Myanmar","M","Import","0","W00","World","0","W00","World","H6","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","3414817.99","true","-1","N/A","0","false","3414817.99","false","0","false","3353402.92",,"3353402.92","2","false","true",
"C","A","20220101","2022","52","2022","108","BDI","Burundi","M","Import","0","W00","World","0","W00","World","H6","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","666930.689","true","-1","N/A","0","false","1071034.57","false","0","false","1910584.388",,"1910584.388","2","false","true",
"C","A","20220101","2022","52","2022","116","KHM","Cambodia","M","Import","0","W00","World","0","W00","World","H6","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","4890061.514","true","-1","N/A","0","false","1222864.43","false","0","false","8384896.06",,"8384896.06","2","false","true",
"C","A","20220101","2022","52","2022","120","CMR","Cameroon","M","Import","0","W00","World","0","W00","World","H6","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","9308896.326","true","-1","N/A","0","false","9311467.14","false","0","false","19711439.845",,"19711439.845","2","false","true",
"C","A","20220101","2022","52","2022","124","CAN","Canada","M","Import","0","W00","World","0","W00","World","H6","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","417943140","false","7","l","417943140","false","417943263.579","true","0","false",,"2269852546.534","2269852546.534","4","false","true",
"C","A","20220101","2022","52","2022","132","CPV","Cabo Verde","M","Import","0","W00","World","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","4215098.025","true","-1","N/A","0","false","5843871","false","0","false","4445502.974","3967206.447","4445502.974","2","false","true",
"C","A","20220101","2022","52","2022","136","CYM","Cayman Isds","M","Import","0","W00","World","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","4319850.214","true","-1","N/A","0","false","4488294.883","true","0","false","19240554.199",,"19240554.199","6","false","true",
"C","A","20220101","2022","52","2022","140","CAF","Central African Rep.","M","Import","0","W00","World","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","2106230.88","true","-1","N/A","0","false","2106626","false","0","false","325477.443",,"325477.443","2","false","true",
"C","A","20220101","2022","52","2022","144","LKA","Sri Lanka","M","Import","0","W00","World","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","1418115.01","false","7","l","1418115.01","false","1418115.01","false","0","false","7729925.25","0","7729925.25","0","false","true",
"C","A","20220101","2022","52","2022","152","CHL","Chile","M","Import","0","W00","World","0","W00","World","H6","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","17704246.69","15472131.4","17704246.69","0","false","true",
"C","A","20220101","2022","52","2022","156","CHN","China","M","Import","0","W00","World","0","W00","World","H6","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","335319678","false","7","l","335319678","false","334118802","false","0","false","1434947479",,"1434947479","0","false","true",
"C","A","20220101","2022","52","2022","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H6","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","33513022.71","false","7","l","33513022.71","false","33348920.92","false","0","false","108404568.99","96169596.48","108404568.99","0","false","true",
"C","A","20220101","2022","52","2022","174","COM","Comoros","M","Import","0","W00","World","0","W00","World","H6","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","64860.4","true","-1","N/A","0","false","64860.4","false","0","false","41188.672",,"41188.672","2","false","true",
"C","A","20220101","2022","52","2022","178","COG","Congo","M","Import","0","W00","World","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","3414078.985","true","-1","N/A","0","false","3414545.72","false","0","false","3526428.946",,"3526428.946","2","false","true",
"C","A","20220101","2022","52","2022","180","COD","Dem. Rep. of the Congo","M","Import","0","W00","World","0","W00","World","H4","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","3896168","true","-1","N/A","0","false","3896168","false","0","false","4814500.306",,"4814500.306","2","false","true",
"C","A","20220101","2022","52","2022","188","CRI","Costa Rica","M","Import","0","W00","World","0","W00","World","H6","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","14931253.602","true","-1","N/A","0","false","14920125.836","true","0","false","39974953.57",,"39974953.57","6","false","true",
"C","A","20220101","2022","52","2022","191","HRV","Croatia","M","Import","0","W00","World","0","W00","World","H6","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","24547617.804","false","7","l","24547617.804","false","24551704.941","false","0","false","41997391",,"41997391","0","false","true",
"C","A","20220101","2022","52","2022","192","CUB","Cuba","M","Import","0","W00","World","0","W00","World","H6","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","4587805.088","false","7","l","4587805.088","false","4789407.644","false","0","false","14943222.07",,"14943222.07","0","false","true",
"C","A","20220101","2022","52","2022","196","CYP","Cyprus","M","Import","0","W00","World","0","W00","World","H6","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","7569528","false","7","l","7569528","false","7491955","false","0","false","38471745.885",,"38471745.885","0","false","true",
"C","A","20220101","2022","52","2022","203","CZE","Czechia","M","Import","0","W00","World","0","W00","World","H6","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","169153921","false","7","l","169153921","false","175551350.607","true","0","false","284392639","275386884","284392639","4","false","true",
"C","A","20220101","2022","52","2022","204","BEN","Benin","M","Import","0","W00","World","0","W00","World","H6","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","3068391.185","true","-1","N/A","0","false","3090174","false","0","false","2926707.703",,"2926707.703","2","false","true",
"C","A","20220101","2022","52","2022","208","DNK","Denmark","M","Import","0","W00","World","0","W00","World","H6","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","192754107.855","true","-1","N/A","0","false","198603961.181","true","0","false","824863354.55",,"824863354.55","6","false","true",
"C","A","20220101","2022","52","2022","212","DMA","Dominica","M","Import","0","W00","World","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","345033","true","-1","N/A","0","false","345033","false","0","false","760794.795",,"760794.795","2","false","true",
"C","A","20220101","2022","52","2022","214","DOM","Dominican Rep.","M","Import","0","W00","World","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","14905549.129","true","-1","N/A","0","false",,"false","0","false","96885000.655","85050237.294","96885000.655","2","false","true",
"C","A","20220101","2022","52","2022","218","ECU","Ecuador","M","Import","0","W00","World","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","14597608.044","true","-1","N/A","0","false","14600480.3","false","0","false","38064452.4",,"38064452.4","2","false","true",
"C","A","20220101","2022","52","2022","222","SLV","El Salvador","M","Import","0","W00","World","0","W00","World","H6","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","3659387.11","true","-1","N/A","0","false","3659519.54","false","0","false","9668005.87","0","9668005.87","2","false","true",
"C","A","20220101","2022","52","2022","231","ETH","Ethiopia","M","Import","0","W00","World","0","W00","World","H6","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","317960.391","true","-1","N/A","0","false","292245.404","true","0","false","1591448.986",,"1591448.986","6","false","true",
"C","A","20220101","2022","52","2022","233","EST","Estonia","M","Import","0","W00","World","0","W00","World","H6","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","23559729.12","false","7","l","23559729.12","false","23561161.883","false","0","false","94385632.29",,"94385632.29","0","false","true",
"C","A","20220101","2022","52","2022","242","FJI","Fiji","M","Import","0","W00","World","0","W00","World","H6","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","2279792.318","true","-1","N/A","0","false","2279792.318","true","0","false","10302238.117",,"10302238.117","6","false","true",
"C","A","20220101","2022","52","2022","246","FIN","Finland","M","Import","0","W00","World","0","W00","World","H6","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","74408804.144","true","-1","N/A","0","false","74114775.691","true","0","false","255574273.831",,"255574273.831","6","false","true",
"C","A","20220101","2022","52","2022","251","FRA","France","M","Import","0","W00","World","0","W00","World","H6","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","1085031837.394",,"1085031837.394","0","false","true",
"C","A","20220101","2022","52","2022","258","PYF","French Polynesia","M","Import","0","W00","World","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","2202779","false","7","l","2202779","false","2251189.55","false","0","false","15188387.411",,"15188387.411","0","false","true",
"C","A","20220101","2022","52","2022","262","DJI","Djibouti","M","Import","0","W00","World","0","W00","World","H3","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","263711.56","true","-1","N/A","0","false","263711.56","false","0","false","732206.606",,"732206.606","2","false","true",
"C","A","20220101","2022","52","2022","266","GAB","Gabon","M","Import","0","W00","World","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","5375122.075","true","-1","N/A","0","false","5827125","false","0","false","9283762.69",,"9283762.69","2","false","true",
"C","A","20220101","2022","52","2022","268","GEO","Georgia","M","Import","0","W00","World","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","690924.52","false","7","l","690924.52","false","690924.52","false","0","false","5014740.877",,"5014740.877","0","false","true",
"C","A","20220101","2022","52","2022","270","GMB","Gambia","M","Import","0","W00","World","0","W00","World","H6","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","10494.5","true","-1","N/A","0","false","10494.5","false","0","false","17590.884",,"17590.884","2","false","true",
"C","A","20220101","2022","52","2022","275","PSE","State of Palestine","M","Import","0","W00","World","0","W00","World","H3","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","69293.817","true","-1","N/A","0","false","70883.971","true","0","false","225143.708",,"225143.708","6","false","true",
"C","A","20220101","2022","52","2022","276","DEU","Germany","M","Import","0","W00","World","0","W00","World","H6","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","1386017062","false","7","l","1386017062","false","1386017062","false","0","false","2985788939.389",,"2985788939.389","0","false","true",
"C","A","20220101","2022","52","2022","288","GHA","Ghana","M","Import","0","W00","World","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","4770830.886","true","-1","N/A","0","false","14284106.965","true","0","false","22739434.986",,"22739434.986","6","false","true",
"C","A","20220101","2022","52","2022","300","GRC","Greece","M","Import","0","W00","World","0","W00","World","H6","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","16242105.488","true","-1","N/A","0","false",,"false","0","false","73223570.105",,"73223570.105","2","false","true",
"C","A","20220101","2022","52","2022","308","GRD","Grenada","M","Import","0","W00","World","0","W00","World","H4","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","907820","true","-1","N/A","0","false","907820","false","0","false","2502856.294","0","2502856.294","2","false","true",
"C","A","20220101","2022","52","2022","320","GTM","Guatemala","M","Import","0","W00","World","0","W00","World","H6","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","8808650.056","true","-1","N/A","0","false","8767007","false","0","false","24328223",,"24328223","2","false","true",
"C","A","20220101","2022","52","2022","328","GUY","Guyana","M","Import","0","W00","World","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","244417.27","false","7","l","244417.27","false","388067.02","false","0","false","1877950.314","945199.947","1877950.314","0","false","true",
"C","A","20220101","2022","52","2022","344","HKG","China, Hong Kong SAR","M","Import","0","W00","World","0","W00","World","H6","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","34966422","false","7","l","34966422","false","34966422","false","0","false","1019876582.192",,"1019876582.192","0","false","true",
"C","A","20220101","2022","52","2022","348","HUN","Hungary","M","Import","0","W00","World","0","W00","World","H6","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","0","true","0","false","26761434",,"26761434","6","false","true",
"C","A","20220101","2022","52","2022","352","ISL","Iceland","M","Import","0","W00","World","0","W00","World","H6","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","5582252","true","-1","N/A","0","false","5584166","false","0","false","34747036.795","31695431.255","34747036.795","2","false","true",
"C","A","20220101","2022","52","2022","360","IDN","Indonesia","M","Import","0","W00","World","0","W00","World","H6","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","3778801.466","true","-1","N/A","0","false","3778484","false","0","false","11059079",,"11059079","2","false","true",
"C","A","20220101","2022","52","2022","372","IRL","Ireland","M","Import","0","W00","World","0","W00","World","H6","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","84316591.188","true","-1","N/A","0","false","96829305.611","true","0","false","336004178.997",,"336004178.997","6","false","true",
"C","A","20220101","2022","52","2022","376","ISR","Israel","M","Import","0","W00","World","0","W00","World","H6","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","78862000",,"78862000","0","false","true",
"C","A","20220101","2022","52","2022","380","ITA","Italy","M","Import","0","W00","World","0","W00","World","H6","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","201336733.373","true","-1","N/A","0","false","201760538.424","true","0","false","494791802.342",,"494791802.342","6","false","true",
"C","A","20220101","2022","52","2022","384","CIV","Côte d'Ivoire","M","Import","0","W00","World","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","52732692.017",,"52732692.017","0","false","true",
